TIPO;CATEGORIA;TAREA;DESCRIPCIÓN;VARIANTES;OBJETIVO;ESPACIO;TIEMPO TOTAL;MATERIAL;VIDEO DRIVE ID
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CALENTAMIENTO - VELOCIDAD;Iniciamos con un pase al rival, cuando controla, tenemos que perseguirlo en velocidad e intentar pillarle antes de que de la vuelta a los conos marcados. El jugador que lleva balón tendrá que conducir a máxima velocidad y cuando llegue al último cono marcado, darle un pase al compañero que le toca salir para que inicie de nuevo con pase al rival que tiene que perseguir.;;VELOCIDAD;15x5;12;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/19F6CZ5Rp20wAlNqJj2Y802BgSX7cF3ln/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;CIELO O INFIERNO;Cada jugador tendrá su balón. Iniciamos todos en la misma zona. A la señal del entrenador, tendrán que conseguir sacar de la zona los balones de los rivales, sin que saquen el suyo. Si consigo sacar un balón, subo de zona, si me lo sacan, tendré que bajar.;;REGATE;45x25;12;BALONES , CHINOS;https://drive.google.com/file/d/186kqFiFYUtiUiYdCaoMgQ31xh5i0NLni/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN;CIRCUITO TÉCNICO POR PAREJAS;"Cada pareja tendrá que superar la posta en la que está y pasar a la siguiente, tiene que conseguirla los dos, el que lo consiga antes, puede seguir intentándolo. 1-tirar los conos, hay que tirar todos / 2. Larguero, hay que darle los dos / 3-meter el balón entre las
 picas y en la portería / 4- dejar el balón dentro del aro de un tiro / 5- marcar gol en la portería de atrás. / 6. Gol con las dos piernas";;DIVERSIÓN;1/2 campo;15;AROS , BALONES , CHINOS , CONOS , PICAS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/16ZKvn_5VqpysuRoX44EkWcGXWhZ2fK48/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN;CONDUCCIÓN + DEFENSA;Inicia jugador de rojo en conducción entre conos, cuando llega al final, el jugador amarillo levantara la mano indicando un numero con sus dedos. El jugador rojo, tendrá que decir el número y darle el pase al jugador amarillo. Cuando amarillo recibe, se juega un 1x1, siendo amarillo el que decide que miniportería intenta superar en conducción. Jugador rojo tendrá que evitarlo.;;CONDUCCIÓN;15x5;12;BALONES , CHINOS , CONOS;https://drive.google.com/file/d/16SmEqlxR_1t2XxM9X6kA-kL-ZXd3_Ee2/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN;CONDUCCIÓN + PUNTERIA;Cada jugador sale en conducción hasta su respectivo cono, da la vuelta y finaliza en portería pequeña. Trabajamos la conducción con amas piaras y también la finalización. Por qué lado tienen que dar la vuelta según con la pierna con la que van a finalizar.;;CONDUCCIÓN;40x20;15;BALONES , CHINOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/1A7OkI-3BO1JK4Bj8Upf4S3Pl4BkTPDVz/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN;CONTROL ORIENTADO;Trabajamos por parejas. Cada jugador tiene que dar un pase y moverse a uno de los huecos entre conos. El otro jugador tendrá que hacer un control orientado para pasar el balón en el hueco que quede libre.;;CONTROL ORIENTADO;15x7;12;BALONES , CHINOS;https://drive.google.com/file/d/17Z1bh0aFncTFy6ijVEpUtf-ENYoH4Rav/view?usp=share_link
TÉCNICA INDIVIDUAL;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;CONTROL ORIENTADO EN MOVIMIENTO;Jugamos en grupos de 4, los jugadores de los laterales, cada vez que den un pase, tiene que tocar la pica del centro y volver a su posición, donde tiene que hacer control orientado en movimiento y dar pase al compañero libre.;;CONTROL ORIENTADO;20x20;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/19-vMRtogcKw8NtHj-EcYz-xXiIVbIiaT/view?usp=share_link
TÉCNICA INDIVIDUAL;INFANTIL , ALEVIN , BENJAMIN;LA JAULA;Trabajaremos el regate en espacio reducido y la orientación de la presión, ya que si el atacante se sale de la zona no podrá avanzar y tendrá que quedarse a defender. Si consigue salvar al rival podrá finalizar en portería grande.;Colocar un compañero en un lateral y que tenga la opción de jugar con él para después desmarcarse y finalizar.;REGATE;1/2 campo;15;BALONES , CHINOS;https://drive.google.com/file/d/16XELrpqgtKPhzK1jHgH2rUtec0M0JliT/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN;RELEVOS CON BALÓN;Jugamos por equipos. Cada jugador tiene que conducir el balón de un cono al siguiente. Solo uno más de donde lo recoja. Se completa la vuelta cuando el balón vuelve al inicio.;;VELOCIDAD;15x5;15;BALONES , CONOS;https://drive.google.com/file/d/17CAxWOfeCJbI9iHNpumIpwlmmYTyiue_/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;COBERTURAS - CENTRAL Y LATERAL;Jugamos por posiciones. Sale jugando en conducción el jugador rojo, que tendrá que superar al primer defensor (lateral), si este es superado, el central tendrá que hacerle la cobertura para evitar que el jugador rojo progrese. El primer defensor, tendrá que hacer una permuta con el central para poder hacer una cobertura si es necesario de nuevo.;;COBERTURAS;1/2 campo;15;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/17VwJ5mDWkYiLuRH8tZXMYVAqYQ_E9-Qv/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;DEJAR DE CARA + JUEGO DE ESPALDAS;Realizamos una rueda de pases con oposición pasiva donde el delantero, tendrá que realizar un apoyo en corto para dejar de cara y dar continuidad a la acción. Finaliza el mismo delantero con oposición pasiva con el mismo defensor.;;JUEGO DE ESPALDAS;1/2 campo;15;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/16I0_G7AZJQ2WW3JqX-fWeuYHNk8IABrK/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;SUPERAR LÍNEAS EN SUPERIORIDAD;Jugamos un equipo de 4 jugadores, que tendrán que superar las líneas rivales, siempre en superioridad, para intentar en la última zona, marcar gol en porterías pequeñas.;;SUPERAR LINEAS;40X30;15;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/19D1oyVt22C7fZiGX-0_f2i64H_GPVsrg/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;VELOCIDAD + 2x1;Realizamos una rueda de pases sencilla en el inicio de la tarea, para dar el ultimo pase con jugador alejado que estara esperando. El que inicia la acción es el defensor y el que da el último pase el que atacara junto al alejado. Hacemos un 2x1, el jugador alejado tendrá que esperar a que llegue uno de los dos jugadores para poder iniciar el ataque.;;VELOCIDAD;1/2 Campo;10;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/19yFMNjaCf8MFmB0s-RDNgbPRJhD8gPZL/view?usp=share_link
TÉCNICA COLECTIVA;INFANTIL , ALEVIN;PASES PAREJAS;Nos colocamos por parejas, primero jugamos con control y pase con el jugador que tenemos enfrente, pasamos a jugar a un toque.;Jugamos con la pareja que tenemos al lado, pudiendo dar el pase a cualquiera de los 3 jugadores, mirando siempre antes de pasar, para ver el jugador que está libre.;PASE;10 m;10;BALONES , CHINOS;https://drive.google.com/file/d/16NB3MNDaw6r_JDrbx_K1M1GR8ZHKGhmg/view?usp=share_link
TÉCNICA INDIVIDUAL;ALEVIN , BENJAMIN , PREBENJAMIN;ALCATRAZ;Trabajamos en grupos de 5-6 jugadores, donde un jugador tendrá que escapar de la zona marcada, siempre con balón en conducción, y los demás, también con balón, tendrán que evitar que salga de la zona y si sale, tendrán que pillarle.;El que se escapa no tiene balón.;REGATE;20x20;10;BALONES , CHINOS;https://drive.google.com/file/d/18FH3Qybwv1gxIJcLoqudn9MQAoXvFuNT/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;DESPEJES+3x2;Iniciamos con un pase elevado (en F8 será con la mano (saque de banda) y en F11 será con el pie) donde el defensor tendrá que despejar orientado hacia las mini porterías. El segundo balón, será un pase raso, al que el defensor tendrá que atacar, controlar hacía adelante y dar pase de seguridad a las porterías frontales. Cuando dan el pase, se juega un 3x2 en el espacio marcado.;;DESPEJES;Doble Area;15;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/17v0Elzy-ISlXnF5QzUg8Xu2RC9RX-jqY/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;DUELOS BALONES AÉREOS;Iniciamos con un pase al jugador del fondo y un desmarque para realizar un pase de seguridad a portería pequeña. Cuando damos el pase, un jugador atacará centro lateral y el otro defenderá, seguidamente nos desplazamos a la otra portería y el centro lateral lo atacara quien hay defendido antes y a la inversa.;;CENTRO Y REMATE;1/2 Campo;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/17mWXDSR5dWfmvxEIm7yolAtjklBADhiN/view?usp=share_link
ACCIONES COMBINADAS;CADETE , INFANTIL , ALEVIN;FINALIZACIÓN+2x2;"Iniciamos con un pase entre ""rivales"" para que finalice el compañero tras el desmarque, seguimos con un pase al jugador que ha disparado, para que deje de cara y el que llega por el otro lado finalice. Cuando finaliza esta jugador, se juega un 2x2 en porterías pequeñas y en el espacio marcado.";;FINALIZAR;Doble Area;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18GD4GcGtdE-LEniHKTOztle2qYoW9a-i/view?usp=share_link
TÉCNICA COLECTIVA;INFANTIL , ALEVIN;RUEDA PASES 3º HOMBRE;Iniciamos con pase al jugador central que deja de cara realizando un pared, se juega con alejado de un lado y el jugador central se gira para hacer pared con alejado que conduce y vuelve a empezar. Lo hacemos una vez por cada lado.;;PASE;20x15;15;BALONES , CHINOS;https://drive.google.com/file/d/186l21nP1UaYRRMdVN6hTcsz01gFu7Oyx/view?usp=share_link
ACCIONES COMBINADAS;ALEVIN , BENJAMIN;2x1 A.N.A;Jugamos en dos zonas, iniciamos con pase al jugador que está de espaldas, le tengo que avisar si el defensor se le acerca o no, para que deje de cara (CUIDADO) o se gire (SOLO), a partir de ahí, jugamos un 2x1. Las siglas son A (Anticipación del defensa) N (No dejar girar al atacante) A (Aguantar);;JUEGO DE ESPALDAS;1/2 Campo;20;BALONES , CHINOS;https://drive.google.com/file/d/18sWzdzijW7ig_YqYB2p-BJWien571ufR/view?usp=share_link
TÉCNICA COLECTIVA;ALEVIN , BENJAMIN;SEPARARSE,CONTROL ORIENTADO Y PASE;Realizamos pases en el cuadrado, donde el receptor tendrá que ir variando los controles, orientados hacia el lado donde quiero jugar, hacia adelante para esquivar al rival, pero siempre en conducción hacia el cono interior y de ahí damos el siguiente pase.;;CONTROL ORIENTADO;Espacio grande (15x15) / Espacio Pequeño (5x5);10;BALONES , CHINOS;https://drive.google.com/file/d/16us_ZIWys5Uhq2X-wUYAWDYAPDyu-v-8/view?usp=share_link
JUEGO DE FÚTBOL;INFANTIL , ALEVIN , BENJAMIN;PARTIDO POR PAREJAS;Jugamos por parejas, los jugadores tendrán que ir agarrados de las manos. Jugaran como si fuesen uno, pero los dos juntos. Metemos una pareja de comodín para dar superioridad y facilidad al ataque.;;COOPERACIÓN;Campo Entero;20;BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA;https://drive.google.com/file/d/16wM-zqZP9c7-teph9QSAs7K58HBCPU5o/view?usp=share_link
POSESIÓN;SENIOR , JUVENIL , CADETE , INFANTIL;MARCAJE INDIVIDUAL;Jugamos en el espacio marcado una posesión donde tendremos marcas individuales. Para conseguir un punto, tendremos que dar X pases (los que considereis);;MANTENER;40x40;20;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/16zK9L1FrBQt4PxEXWhFovrDEJhx3J8Gi/view?usp=share_link
RONDO;SENIOR , JUVENIL , CADETE , INFANTIL;RONDO PASE DE SEGURIDAD;Jugamos un 4x1 en el espacio pequeño, vamos a buscar que después de un robo del jugador rojo, de un pase de seguridad a uno de los compañeros que están fuera para asegurar la posesión, a partir de ahi tendran que intentar dar 5 pases para conseguir un punto. Los azules cada 15 pases consiguen un punto.;;CREAR LÍNEA DE PASE;7x7 / 15x15;20;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/19QySKvAj0AJRzmhWtoHSXhMFLbgZdXv0/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;6x2 - ATAQUE 5x3-3x5;Jugamos en el espacio pequeño un 6x2, tendremos que conseguir 5 pases y que el jugador que está en la línea central, deje de cara para la llegada de un azul para superar la zona. Cuando conseguimos pasar de zona, jugamos un 5x3 con dos comodines por fuera. Uno de los rojos que defendían la posesión, tendrá que defender también en el espacio grande. Si el portero coge el balón, los comodines cambian de equipo y jugamos un 3x5 en porterías pequeñas.;;PROGRESAR;1/2 CAMPO;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18F3_EO3PKkYDlX_dJolGvg520Z3-9ULZ/view?usp=share_link
EVOLUCIONES;ALEVIN , BENJAMIN;MOVIMIENTOS ATAQUE 3+2;Inicia el MC con un pase a banda, a partir de ahi, nosotros generamos los movimientos que queremos que se den.;Variar los movimientos de cada jugador según actúe el compañero.;CREAR LÍNEA DE PASE;1/2 CAMPO;15;BALONES , CHINOS , PETOS , PICAS;https://drive.google.com/file/d/19WFySRv1YoYjtrp18taZup9GBEyyGmGQ/view?usp=share_link
POSESIÓN;SENIOR , JUVENIL , CADETE , INFANTIL;POSESION 4 ZONAS - 3 EQUIPOS;Jugamos una posesión en el espacio marcado. Jugaremos en 3 equipos, dos mantienen y uno defiende, el equipo que defiende saldra de la zona central. En cada cuadrado se juega un 4x2, cambiando los defensores cada vez que los atacantes dan 5 pases y cambian de cuadrado activo. Los atacantes tendrán que ir ocupando los espacios según esta el juego.;;MANTENER;30x30 (10x10);20;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/16Up4-R2kKb3jxhs0rroeEBo6ltG_o1Lc/view?usp=share_link
POSESIÓN;SENIOR , JUVENIL , CADETE , INFANTIL;POSESION 4 ZONAS + GOL;Jugamos una posesión en el espacio marcado con 4 cuadrados diferentes. En cada cuadrado estarán 4 jugadores del equipo en posesión del balón y 2 defensores. Tendremos que intentar dar 5 pases en un cuadrado para poder pasar a otro, cuando hay cambio de cuadrado, los defensores cambian. Los atacantes, tendrán que ocupar la zona activa de juego y los que se quedan libres en la última zona activa, tendrán que ocupar otro espacio para estar preparados por si se vuelve a jugar con ellos. Para hacer gol tenemos que hacer 5 pases en dos cuadrados diferentes y tirar un cono de la zona central.;;MANTENER;30x30 (10x10);20;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/1A4gmSN5nZnO0LdKAVlb6bVVoNFiIj5cE/view?usp=share_link
RONDO;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;RONDO 4x2 - 2 ZONAS;Jugamos dos equipos de 4 jugadores. El equipo que mantiene posesión será superior (4x2) cada 10 pases se cambian los defensores, si hay robo, los defensores tendrán que jugar con sus compañeros en la otra zona y pasarán dos del equipo rival a defender.;;MANTENER;40x15;20;BALONES , CHINOS , PETOS;https://drive.google.com/file/d/1918f4gMPKtpKZQWcQ9YpzsMmCs1dXINy/view?usp=share_link
TÉCNICA COLECTIVA;CADETE , INFANTIL;TECNICA COLECTIVA 2 BALONES;Tenemos dos zonas, la de conos rojos, donde el balón no para de moverse en el orden establecido, cuando el jugador 4 acaba, recibe un balón del jugador de la zona amarilla y conduce hasta el cono, el que da el pase, pasa a la zona roja.;;PASE;15x15;15;BALONES , CHINOS;https://drive.google.com/file/d/19NbX_hdAa1VpgUNQ51PPipePwEh-MNtn/view?usp=share_link
TÉCNICA COLECTIVA;INFANTIL , ALEVIN , BENJAMIN;TERCER HOMBRE + FINALIZACION;Inicia jugador 1 con una pared con jugador 2, J1 abre a uno de los dos lados y jugador 3 hace pared con jugador 2 para finalizar en portería pequeña. Cada vez por un lado.;;PASE;30x30;15;BALONES , CHINOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/16uPvkG_SjT9yvdPg-Kagkp686OxGpz5l/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN;1x1 VELOCIDAD LARGA;Salimos a la vez de la zona marcada, damos la vuelta al cono y se juega un 1x1 en velocidad.;;VELOCIDAD;Doble area;10;BALONES , CHINOS;https://drive.google.com/file/d/19gVwTl-yr8iaPSE2Sjlzo2xsAm_fL_3S/view?usp=share_link
JUEGO DE FÚTBOL;CADETE , INFANTIL , ALEVIN;1x1 COMODINES FUERA;Se juega un 1x1 en la zona central con comodines por fuera, cada jugador tendrá un apoyo en su zona de ataque. Hay que finalizar pronto, o una pared y disparo o un regate y disparo. Cada jugador tiene 10 segundos para finalizar. Cada pareja se enfrenta durante 1 minuto seguido.;;BUSCAR SUPERIORIDADES;Doble area;15;BALONES , CHINOS , PETOS , PORTERIA REGLAMENTARIA;https://drive.google.com/file/d/17d0QmKb0eikKD9KhIxIBR3AqW7KVu8XS/view?usp=share_link
TÉCNICA COLECTIVA;INFANTIL , ALEVIN;TERCER HOMBRE CON GOLPEO EN LARGO;Se juega una rueda de pases con tercer hombre y paredes para acabar con un pase en largo.;;PASE LARGO;35x35;15;BALONES , CHINOS;https://drive.google.com/file/d/18838Lmc89_9H1jxRQJ5fty8rq9XGa2tu/view?usp=share_link
TÉCNICA COLECTIVA;CADETE , INFANTIL , ALEVIN;TECNICA COLECTIVA DESMARQUES;Jugamos una rueda de pases, donde nos desmarcamos antes de recibir el balón y donde tendremos que pedir el balón al compañero.;;DESMARQUES DE APOYO;30x15;15;BALONES , CHINOS;https://drive.google.com/file/d/16rBwrThbTbYMIqimr_-XDgxgT3CceY7L/view?usp=share_link
RONDO;CADETE , INFANTIL , ALEVIN;DESPEJE + RONDO 4x2 + RONDO 3x1 + FINALIZACIÓN;Iniciamos con un despeje a un saque de banda o un balón elevado. Cuando despejan los jugadores van al rondo grande donde jugaran un 4x2, cuando haya un robo o 7 pases, los jugadores se irán al rondo pequeño donde se jugará un 3x1 donde tras robo o 7 pases, los jugadores tendrán que finalizar en portería pequeña. En los rondos pequeños, mientras esperan a que lleguen los jugadores, los compañeros jugaran un 3x1.;;PRESIÓN;Rondo grande 10x10 / Rondo pequeño 7x7;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/1AaoQxzTXzncm23jK1_0xmu38dml8ajgR/view?usp=share_link
EVOLUCIONES;INFANTIL , ALEVIN , BENJAMIN;FINALIZACIONES EN EL ÁREA;Se juega por equipos, cada equipo tiene 4 disparos seguidos, el que llegue a 10 goles gana.;;FINALIZAR;Doble area;20;BALONES , CHINOS , PICAS;https://drive.google.com/file/d/19gvOyqfglpNO1aO6UJR0SYgEfYmT0vuX/view?usp=share_link
ACCIONES COMBINADAS;SENIOR , JUVENIL , CADETE , INFANTIL;FINALIZACIÓN + DEFENSA 1x1 - 2x1;Iniciamos con un doble tiro, los jugadores que finalizan, tiene que defender un 1x1 en las esquinas, cuando roban o les marcan gol, tiene que ir al campo más grande y jugar un 2x1, donde tienen que evitar que le marquen y si pueden ellos, robar y marcar. Si marcan gol en el disparo a portería vale un gol, si reciben gol en el 1x1 tambien sera un gol para el equipo que marca y en el 2x1, si marcan los que atacan en superioridad valdrá 1 gol, si marca el defensor, valdrá 2 goles.;;FINALIZAR;Doble area;20;BALONES , CHINOS , PETOS , PORTERIA PEQUEÑA;https://drive.google.com/file/d/18iN_ZHjr44Ic2LUwjn4cFIOH-cZ2PbJr/view?usp=share_link
